"Breast cancer screening. Female. Average-risk, with less than 15% lifetime risk of breast cancer",,,
CT area of interest without and with IV contrast,May be appropriate (Disagreement),Varies,Varies
US area of interest,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan whole body,Usually not appropriate,☢☢☢ 1-10 mSv,☢☢☢☢ 3-10 mSv [ped]
FDG-PET/CT whole body,Usually not appropriate,☢☢☢☢ 10-30 mSv,
CT area of interest with IV contrast,Usually not appropriate,Varies,Varies
Suspect primary bone tumor. Lesion on radiographs. Indeterminate or aggressive appearance for malignancy. Next imaging study.,5,,10
MRI area of interest without and with IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI area of interest without IV contrast,May be appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan whole body with SPECT or SPECT/CT area of interest,May be appropriate,☢☢☢ 1-10 mSv,
FDG-PET/CT whole body,May be appropriate,☢☢☢☢ 10-30 mSv,
CT area of interest without and with IV contrast,May be appropriate (Disagreement),Varies,Varies
CT area of interest without IV contrast,May be appropriate,Varies,Varies
US area of interest,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Radiography skeletal survey,Usually not appropriate,☢☢☢ 1-10 mSv,☢☢☢ 0.3-3 mSv [ped]
Bone scan whole body,Usually not appropriate,☢☢☢ 1-10 mSv,☢☢☢☢ 3-10 mSv [ped]
CT area of interest with IV contrast,Usually not appropriate,Varies,Varies
“Incidental” osseous lesion on MRI or CT scan for unrelated indication. Suspect primary bone tumor. Not clearly benign. Next imaging study.,6,,9
Radiography area of interest,Usually appropriate,Varies,Varies
MRI area of interest without and with IV contrast,May be appropriate,O 0 mSv,O 0 mSv [ped]
MRI area of interest without IV contrast,May be appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan whole body,May be appropriate,☢☢☢ 1-10 mSv,☢☢☢☢ 3-10 mSv [ped]
CT area of interest without and with IV contrast,May be appropriate (Disagreement),Varies,Varies
CT area of interest without IV contrast,May be appropriate,Varies,Varies
US area of interest,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
FDG-PET/CT whole body,Usually not appropriate,☢☢☢☢ 10-30 mSv,
CT area of interest with IV contrast,Usually not appropriate,Varies,Varies
Atraumatic shoulder pain. Initial imaging.,10,,
Radiography shoulder,Usually appropriate,☢ <0.1 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
X-ray arthrography shoulder,Usually not appropriate,☢ <0.1 mSv,
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
"Atraumatic shoulder pain. Suspect rotator cuff disorders (tendinosis, tear, calcific tendinitis). Initial radiographs normal or inconclusive. Next imaging study.",2,,10
US shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,May be appropriate,O 0 mSv,O 0 mSv [ped]
CT arthrography shoulder,May be appropriate,☢☢☢☢ 10-30 mSv,
Radiography shoulder additional views,Usually not appropriate,☢ <0.1 mSv,
X-ray arthrography shoulder,Usually not appropriate,☢ <0.1 mSv,
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
Atraumatic shoulder pain. Suspect labral tear and instability. Initial radiographs normal or inconclusive. Next imaging study.,3,,10
MR arthrography shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT arthrography shoulder,May be appropriate,☢☢☢☢ 10-30 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Radiography shoulder additional views,Usually not appropriate,☢ <0.1 mSv,
X-ray arthrography shoulder,Usually not appropriate,☢ <0.1 mSv,
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
Atraumatic shoulder pain. Suspect bursitis. Initial radiographs normal or inconclusive. Next imaging study.,4,,9
US shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
X-ray arthrography shoulder,Usually not appropriate,☢ <0.1 mSv,
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
Atraumatic shoulder pain. Suspect adhesive capsulitis. Initial radiographs normal or inconclusive. Next imaging study.,5,,9
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
US shoulder,May be appropriate (Disagreement),O 0 mSv,O 0 mSv [ped]
X-ray arthrography shoulder,May be appropriate,☢ <0.1 mSv,
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
"Atraumatic shoulder pain. Suspect biceps tendinitis, bursitis, dislocation or tear. Initial radiographs normal or inconclusive. Next imaging study.",6,,9
US shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,May be appropriate (Disagreement),O 0 mSv,O 0 mSv [ped]
X-ray arthrography shoulder,Usually not appropriate,☢ <0.1 mSv,
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
Pain after rotator cuff repair. Initial radiographs normal or inconclusive. Next imaging study.,7,,9
US shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT arthrography shoulder,May be appropriate,☢☢☢☢ 10-30 mSv,
X-ray arthrography shoulder,Usually not appropriate,☢ <0.1 mSv,
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
Atraumatic shoulder pain. Neurogenic pain (excluding plexopathy). Initial imaging.,8,,10
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
US shoulder,May be appropriate,O 0 mSv,O 0 mSv [ped]
Radiography shoulder,Usually not appropriate,☢ <0.1 mSv,
X-ray arthrography shoulder,Usually not appropriate,☢ <0.1 mSv,
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
Traumatic shoulder pain. Any etiology. Initial imaging.,11,,
Radiography shoulder,Usually appropriate,☢ <0.1 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Nonlocalized shoulder pain. Negative radiographs. Next imaging study.,2,,10
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
US shoulder,May be appropriate (Disagreement),O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,May be appropriate,O 0 mSv,O 0 mSv [ped]
CT arthrography shoulder,May be appropriate,☢☢☢☢ 10-30 mSv,
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs show humeral head or neck fracture. Next imaging study.,3,,10
CT shoulder without IV contrast,Usually appropriate,☢☢☢ 1-10 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs show scapula fracture. Next imaging study.,4,,10
CT shoulder without IV contrast,Usually appropriate,☢☢☢ 1-10 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,Usually not appropriate,☢☢☢☢ 10-30 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs show Bankart or Hill-Sachs lesion. Next imaging study.,5,,10
MR arthrography shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder without IV contrast,May be appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,May be appropriate,☢☢☢☢ 10-30 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs normal. Physical examination and history consistent with dislocation event or instability. Next imaging study.,6,,10
MR arthrography shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder without IV contrast,May be appropriate,☢☢☢ 1-10 mSv,
CT arthrography shoulder,May be appropriate,☢☢☢☢ 10-30 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs normal. Physical examination findings consistent with labral tear. Next imaging study.,7,,10
MR arthrography shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT arthrography shoulder,Usually appropriate,☢☢☢☢ 10-30 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs normal. Physical examination findings consistent with rotator cuff tear. Next imaging study.,8,,10
US shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT arthrography shoulder,May be appropriate,☢☢☢☢ 10-30 mSv,
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs already performed. Physical examination consistent with vascular compromise. Next imaging study.,9,,11
Arteriography shoulder,Usually appropriate,☢☢☢ 1-10 mSv,
CTA shoulder with IV contrast,Usually appropriate,☢☢☢ 1-10 mSv,
US duplex Doppler shoulder,May be appropriate,O 0 mSv,O 0 mSv [ped]
MRA shoulder with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
3-phase bone scan shoulder,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without and with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT shoulder without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
FDG-PET/CT skull base to mid-thigh,Usually not appropriate,☢☢☢☢ 10-30 mSv,☢☢☢☢☢ 10-30 mSv [ped]
Traumatic shoulder pain. Radiographs already performed. Neuropathic syndrome (excluding plexopathy). Next imaging study.,10,,10
MRI shoulder without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan shoulder,May be appropriate,☢☢☢ 1-10 mSv,
US shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography shoulder,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI shoulder without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT shoulder with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
